rowNum,image,viewed,good1bad0,windowBad,borderline,path
2167,window000003560.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000003560.jpg
2168,window000005584.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000005584.jpg
2169,window000003554.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000003554.jpg
2170,window000007746.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007746.jpg
2171,window000006791.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000006791.jpg
2172,window000000918.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000918.jpg
2173,window000008919.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008919.jpg
2174,window000007194.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007194.jpg
2175,window000004120.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000004120.jpg
2176,window000008941.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008941.jpg
2177,window000001660.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000001660.jpg
2178,window000003551.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000003551.jpg
2179,window000005351.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000005351.jpg
2180,window000007395.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007395.jpg
2181,window000006301.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000006301.jpg
2182,window000000628.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000628.jpg
2183,window000004759.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000004759.jpg
2184,window000008918.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008918.jpg
2185,window000006605.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000006605.jpg
2186,window000000812.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000812.jpg
2187,window000008786.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008786.jpg
2188,window000007926.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007926.jpg
2189,window000008007.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008007.jpg
2190,window000007576.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007576.jpg
2191,window000008075.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008075.jpg
2192,window000006454.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000006454.jpg
2193,window000006222.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000006222.jpg
2194,window000008554.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008554.jpg
2195,window000006659.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000006659.jpg
2196,window000007478.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007478.jpg
2197,window000004661.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000004661.jpg
2198,window000001988.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000001988.jpg
2199,window000001356.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000001356.jpg
2200,window000000593.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000593.jpg
2201,window000007067.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007067.jpg
2202,window000008473.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008473.jpg
2203,window000007111.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007111.jpg
2204,window000007163.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007163.jpg
2205,window000004157.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000004157.jpg
2206,window000005677.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000005677.jpg
2207,window000003562.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000003562.jpg
2208,window000005372.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000005372.jpg
2209,window000000743.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000743.jpg
2210,window000003873.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000003873.jpg
2211,window000001318.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000001318.jpg
2212,window000007461.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007461.jpg
2213,window000001726.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000001726.jpg
2214,window000004553.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000004553.jpg
2215,window000000688.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000688.jpg
2216,window000008471.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008471.jpg
2217,window000008474.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008474.jpg
2218,window000005110.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000005110.jpg
2219,window000001833.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000001833.jpg
2220,window000009052.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000009052.jpg
2221,window000003273.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000003273.jpg
2222,window000000862.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000862.jpg
2223,window000003702.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000003702.jpg
2224,window000000724.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000724.jpg
2225,window000007234.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007234.jpg
2226,window000000142.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000142.jpg
2227,window000001551.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000001551.jpg
2228,window000006303.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000006303.jpg
2229,window000001577.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000001577.jpg
2230,window000008558.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008558.jpg
2231,window000001686.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000001686.jpg
2232,window000000117.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000117.jpg
2233,window000001812.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000001812.jpg
2234,window000001113.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000001113.jpg
2235,window000008686.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008686.jpg
2236,window000009378.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000009378.jpg
2237,window000007505.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007505.jpg
2238,window000002507.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000002507.jpg
2239,window000005060.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000005060.jpg
2240,window000000006.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000006.jpg
2241,window000003569.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000003569.jpg
2242,window000004000.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000004000.jpg
2243,window000000672.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000672.jpg
2244,window000003165.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000003165.jpg
2245,window000002302.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000002302.jpg
2246,window000001865.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000001865.jpg
2247,window000006548.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000006548.jpg
2248,window000000448.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000448.jpg
2249,window000008480.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008480.jpg
2250,window000007932.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007932.jpg
2251,window000004546.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000004546.jpg
2252,window000008437.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008437.jpg
2253,window000000714.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000714.jpg
2254,window000001004.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000001004.jpg
2255,window000007221.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007221.jpg
2256,window000005174.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000005174.jpg
2257,window000006775.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000006775.jpg
2258,window000009332.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000009332.jpg
2259,window000004900.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000004900.jpg
2260,window000003045.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000003045.jpg
2261,window000005541.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000005541.jpg
2262,window000000924.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000924.jpg
2263,window000008925.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008925.jpg
2264,window000003708.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000003708.jpg
2265,window000000601.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000601.jpg
2266,window000005353.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000005353.jpg
2267,window000004296.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000004296.jpg
2268,window000004037.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000004037.jpg
2269,window000008056.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008056.jpg
2270,window000002194.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000002194.jpg
2271,window000003607.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000003607.jpg
2272,window000006682.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000006682.jpg
2273,window000006768.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000006768.jpg
2274,window000005430.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000005430.jpg
2275,window000001290.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000001290.jpg
2276,window000007206.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007206.jpg
2277,window000003545.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000003545.jpg
2278,window000004963.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000004963.jpg
2279,window000007098.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007098.jpg
2280,window000007049.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007049.jpg
2281,window000000474.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000474.jpg
2282,window000002088.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000002088.jpg
2283,window000007156.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000007156.jpg
2284,window000004565.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000004565.jpg
2285,window000006058.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000006058.jpg
2286,window000004810.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000004810.jpg
2287,window000000570.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000570.jpg
2288,window000002264.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000002264.jpg
2289,window000002518.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000002518.jpg
2290,window000003011.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000003011.jpg
2291,window000004629.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000004629.jpg
2292,window000002713.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000002713.jpg
2293,window000002813.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000002813.jpg
2294,window000005312.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000005312.jpg
2295,window000006652.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000006652.jpg
2296,window000006313.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000006313.jpg
2297,window000000118.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000118.jpg
2298,window000001457.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000001457.jpg
2299,window000006873.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000006873.jpg
2300,window000000078.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000000078.jpg
2301,window000004194.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000004194.jpg
2302,window000008025.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.06.22.1044)\Plots(2020.06.22.1044)/window000008025.jpg
